id,time,message
534644067406065664,1416304053533,Luke Hemmings of 5sos\nHi @Luke5SOS\n~I hope you're having a good day~\nChristmas is coming soon⛄\npresent?🎁\na follow from you please🙏\nx12634
534644069298106368,1416304053984,#ladies #traditional #christmas #elf #santa's #little #helper #fancy #dress Xma http:\/\/t.co\/oUCkuEcQbM http:\/\/t.co\/0KTmHYiebw
534644073777618945,1416304055052,RT @stinsonsays: *puts selfie on top of Christmas tree because i am the star*\
534644080580775936,1416304056674,RT @jopiedirsas: me: for christmas I want a dragon\nsanta: be realistic\nme: ok I want boyfriend\nsanta: what color do you want your dragon ?
534644082937974784,1416304057236,@rendcollective 's #CampfireChristmas is our album of the morning.... And probably the day. #itsnottooearly #Christmas #RoadTrip
534644086330757121,1416304058045,RT @NiallOfficial: How was christmas everyone
534644088570912768,1416304058579,Check out this #festive #competition from @NorfolkMums_ to #win a hand made #Christmas #Wreath  http:\/\/t.co\/95GAN9dNz4
534644092190617600,1416304059442,Check out this #festive #competition from @NorfolkMums_ to #win a hand made #Christmas #Wreath  http:\/\/t.co\/zADkqxwAJM
534644093406965760,1416304059732,RT @StarPaws: Great special offers on Christmas #pet #photography Gift Vouchers! #biz4dogs http:\/\/t.co\/eyq7VfTL1r
534644095420231680,1416304060212,Starting the count down to the Christmas Lights Night Market. \nWe have updated the website with the time of the... http:\/\/t.co\/S4ozVnZOpl
534644097563111425,1416304060723,Merry Christmas Happy Rainbow Flag Greeting Card http:\/\/t.co\/qvyF7srtqn
534644101573251072,1416304061679,RT @5hNewsBrasil: Pessoal saiu na Vevo.\n\nFifth Harmony - All I Want for Christmas is You (Audio) - https:\/\/t.co\/nZ6dHIakbG
534644106354380801,1416304062819,RT @REN1103_COM: 141116 Hong Kong APM Christmas Event #뉴이스트 #렌 #Ren @ChoiGoRen 윙크~^^ http:\/\/t.co\/LrMq66ZHP3
534644109365878785,1416304063537,RT @2BabyWithLove: These #baby blankets are all made up &amp, looking 4 wonderful homes #Handmade #Christmas #Crochet #Gifts #promotingwomen ht\u2026
534644114391056385,1416304064735,Ordering Christmas presents and then throwing myself into this essay until the whole thing's done.
534644116022636544,1416304065124,It's beginning to feel a lot like Christmas! Perfect wintery morning on the farm! http:\/\/t.co\/odjT8FfKKt http:\/\/t.co\/qqjFK4jtw0
534644118547623936,1416304065726,Pin to #win beautiful floral decorations for the home this Christmas. Enter our Pinterest #competition &gt, http:\/\/t.co\/Th3dYHPojY
534644125405302785,1416304067361,#Chester Xmas Parade! Thurs 6.30 City Centre. Come watch me and the @SwingStompers sweating profusely #SWAG . http:\/\/t.co\/NQsLNVso1D
534644131331866624,1416304068774,RT @suckerforswift: I want a christmas gift from you too but preferably you with a bow on your hair @taylorswift13
534644136562143232,1416304070021,Yes the Xmas tree is up... #manchester #Christmas #Xmas #reindeer #happy #blog #bloggers #happywife\u2026 http:\/\/t.co\/G0KmNqUXqR
534644142908137472,1416304071534,RT @ABCFpll: \It's Christmas. And I promise you don't want to miss it.\ -Mona #PLLChristmAs http:\/\/t.co\/bEA99skbHM
534644145894490112,1416304072246,Kristen Bell\u2019s New Song \u201CText Me #Merry #Christmas\u201D Will Be Your #Holiday Anthem http:\/\/t.co\/QPwt4lU2Tv
534644150432710656,1416304073328,Aren't the hints for like a Christmas calendar for St... \u2014 hmmmm that's a really nice guess but not really like... http:\/\/t.co\/eL5NFCI5yF
534644154530148354,1416304074305,#THEGUARDIAN John Lewis sales soar as Christmas shopping frenzy begins: Sales topped £100m last week with cus... http:\/\/t.co\/hEKY33hBbs
534644163095310336,1416304076347,Christmas wish list: Polaroid camera matt carpenter jersey modern family DVDs clothes other things? idk
534644165741912064,1416304076978,RT @Meghan_Trainor: Who has heard the new Christmas jam? 😍 🎄🎈🎁💝 http:\/\/t.co\/IqH2t0J3Hp
534644169323843584,1416304077832,RT @ABCFpll: This girl loves Christmas! How beautiful is  @shaymitch !?🎄🎅❄️ #PLLChristmAs http:\/\/t.co\/KoWTgYvTpc
534644173799178241,1416304078899,the Christmas pandora charms are lush😍🎅
534644179906076672,1416304080355,RT @Jakubskza: @nokia @nokiazlauncher Now I know what I want for christmas! #NokiaN1 #WelcomeBackNokia http:\/\/t.co\/Y1bWQW5oun
534644183462866946,1416304081203,RT @dolcegabbana: Dolce&amp,Gabbana and @ClaridgesHotel will celebrate Christmas together for the second year running. This year\u2019s tree... http\u2026
534644186495328256,1416304081926,http:\/\/t.co\/wwzWOQGnnl WOWWEE MIP ROBOT - #AMAZON EXCLUSIVE -#toys #games #kids #toy #Christmas #xmas #FREE SHIPPING http:\/\/t.co\/ZqIzoC43HG
534644186516316160,1416304081931,@hannsuthers_xo ill kill you for Christmas 🎁xx
534644192639594496,1416304083391,Join us this Christmas Season and get involved in our family activities from 12 December - 5 January. \n\nClick... http:\/\/t.co\/4PdolFumzU
534644197836746752,1416304084630,Work Christmas party next week 💁🍷
534644201485385728,1416304085500,I've just entered the #giveaway at Carole's Book Corner to win some Star of Wonder Christmas Cards (UK only) http:\/\/t.co\/74sfA0fnSM
534644206652755969,1416304086732,Mariah Carey - Christmas (Baby Please Come Home)
534644210117640192,1416304087558,Getting into the Christmas spirit 🎅 xx http:\/\/t.co\/2ZVfr9o6K7 http:\/\/t.co\/EuzM46ssPt
534644213703794688,1416304088413,I told everyone they better have a Christmas list by the end of next week or I ain't getting them shit lol
534644224063320064,1416304090883,Me ha gustado un vídeo de @YouTube (http:\/\/t.co\/Z7mN6se9cQ - Band Aid 30 - Do They Know It's Christmas - Lyrics).
534644227402366976,1416304091679,Boom! HUGE congrats to the Post Office team here at @FCBinferno  nabbing @Campaignmag AdofTheDay with this cracker, http:\/\/t.co\/1iNcGlIIX6
534644228245446656,1416304091880,I love Christmas wrapping! It's never to early :P http:\/\/t.co\/PUVskIpKJN
534644234595602432,1416304093394,**@HepworthKitchen #pop-up shop in @QArcadeLeeds in time for Christmas! Lots of treats for the foodies in your life http:\/\/t.co\/8YSk5J4A0D
534644241117753344,1416304094949,500m Christians in Africa. Do they know it's Christmas? Yes I reckon.
534644244863266816,1416304095842,@Debenhams #TuesdayTreat homemade melt in the middle chocolate cake and christmas tree short bread YUMMY 🎅🎄⛄❄🎅🎄⛄❄🎄🎅⛄🎄🎅❄
534644253062746112,1416304097797,Punta tayong Christmas Village!!!
534644258557665280,1416304099107,RT @ArianatorIsland: Btw Ariana was just rehearsing for a 'Very Grammy Christmas'
534644261786877952,1416304099877,Funny Jokes | Christmas Chimney Congestion Joke | ComedyCentral\n\nアメ公のジョークはわからねぇぜ http:\/\/t.co\/YkftulAwmL
534644264131919872,1416304100436,RT @ABCFpll: .@AshBenzo is a Christmas queen in white! 🎄🎅🎁 http:\/\/t.co\/2ZIf2jvfnD
534644270670442496,1416304101995,I have been humming Christmas carols all night. Probably pissing my co-workers off lol oh well. 🎅
534644278065385472,1416304103758,RT @CreativityS4K: If you want to request a drawing from Laura before Christmas now is your last chance! She leaves for Nepal soon for a m\u2026
534644280707801088,1416304104388,Outdoor Christmas Decorations http:\/\/t.co\/wl5VsGtUUs
534644284671414272,1416304105333,RT @DiamondsIRL: Please see the hashtag #michaelwallbespoke for #christmas #sale items between 20% + 50% 2\/2 http:\/\/t.co\/cajy5PU1yc
534644288077168640,1416304106145,RT @NutzAudio: #christmas #competition #WIN #swagga personalized #headphones !5 prizes availableend DEC5 9PM RT &amp, follow 2 enter http:\/\/t.\u2026
534644291457777664,1416304106951,@chilternrailway About to board a train for Birmingham. I fancy a teddy for Christmas!
534644297107128320,1416304108298,RT @kojiharu_arc: 白組の応援なのにふたりとも赤い😱笑\n#friends #christmas #ひゃっはー
534644299778912257,1416304108935,My senioritis will be strong after Christmas break been strong to overcome so far cuz i had got junioritis😂😅
534644308096593920,1416304110918,RT @Muller21: Greyhounds Twelve Prizes of Christmas http:\/\/t.co\/nvXnD0PtDo
534644311925608448,1416304111831,Congratulations @LaraDenian you won two \An Eastern Christmas\ tickets. Please DM us your number so that we can contact you soon.
534644313469509632,1416304112199,Join us at the @Space_NK #Christmas Shopping Event tomorrow 19th Nov to receive your free EH mini-facial and gift! #skincare #LiveElemental
534644317504409600,1416304113161,RT @stinsonsays: *puts selfie on top of Christmas tree because i am the star*\
534644320834711552,1416304113955,RT @HugBoxUK: #WIN #CHRISTMAS HUG BOX at 15k FOLLOWs🎉 FOLLOW @HugBoxUK &amp, RT to enter #Competition #Giveaway #Free #Prize #RTtoWin http:\/\/t.\u2026
534644322214612992,1416304114284,Embarking on a busy but exciting run-up to Christmas. Lots of gorgeous concerts student exams and hopefully time to feel festive too.
534644324290408448,1416304114779,RT @REN1103_COM: 141115 Hong Kong APM Snoopy Christmas NU'EST Charity Fansign #뉴이스트 #렌 #REN @ChoiGoRen http:\/\/t.co\/RHksv7RJKG
534644325955559424,1416304115176,RT @NicestHippo: [interrupts person talking about disease &amp, suffering in Africa]\nYeah well here sometimes they play Christmas music too ear\u2026
534644329986678784,1416304116137,RT @ThePulseOfWY: Join us tomorrow night from 3.45pm in Dewsbury Town Centre as Emmerdale Star AdamThomas switches on the Christmas... http\u2026
534644334222901249,1416304117147,TRAVEL EYE MASK -SLEEP MASK - PACK OF 2 WITH EAR PLUGS http:\/\/t.co\/zpOiEXyl1g #bidbuydirect Christmas http:\/\/t.co\/YUpQiH6vBi
534644337108582400,1416304117835,Starting to feel like Christmas organising ice skating❄🎅✨
534644338765352960,1416304118230,RT @ajmensgrooming: Our open Christmas evening everybody welcome! Meet our in house tailor and see our product range for some gift... http\u2026
534644341818789888,1416304118958,RT @sewteresa: Penguin 1 looking at the big Christmas tree by TeresaEmbroidery http:\/\/t.co\/AAYl8NfRlg via @Etsy
534644344712871936,1416304119648,RT @NEDayCrafts: Thank you and have a fab day too @sabivodesign . Ps I am loving your Christmas collection :) xx
534644346713546752,1416304120125,Win a $50 gift code to Knitwits whimsical character hats in this #giveaway! Great for winter chill &amp, Christmas gifts! http:\/\/t.co\/yOJ8LPLRG0
534644348844269568,1416304120633,The EBWN will hold their Christmas Party at the CASO Station on December 14.  Bring snack type of hot or cold food Register ebwn.ca
534644351037485056,1416304121156,I have just entered the latest #giveaway @LeCoindeMel to win £30 to spend on personalised cards @thecardgallery1  http:\/\/t.co\/kmpRoZT6YP
534644357010554880,1416304122580,RT @CarnabyLondon: RT for your chance to #win 1 of 10 #Carnaby #Christmas #ShoppingParty goodie bags. More info - http:\/\/t.co\/iCPoFJD01n ht\u2026
534644360701173761,1416304123460,RT @adityashrivas9: Outdoor Christmas Decorations.....\nhttp:\/\/t.co\/E3DWRnKSG6
534644363973103616,1416304124240,So excited to come home for Christmas
534644366468739072,1416304124835,RT @BrightVibes: Christmas Bells Christmas Holiday Greeting Card http:\/\/t.co\/qSgyIbTAiH
534644371774533632,1416304126100,Are you struggling to find that Christmas Spirit?  Well we may have the perfect solution ... Come and help out at... http:\/\/t.co\/pBALl8KoTY
534644375360667648,1416304126955,Give and you shall receive. Give a love one the gift of fitness this Christmas http:\/\/t.co\/n2TFvmeTiT and... http:\/\/t.co\/ThF1RcvqnO
534644377575239680,1416304127483,Cardiff Christmas Market is open today from 10am to 5:30pm. Plenty of art &amp, crafts for you to enjoy and hunt down something special.
534644378984513536,1416304127819,New @YourMoneyAdvice  findings - almost half of Brits to use credit and overdrafts to cover Christmas: https:\/\/t.co\/GwVYgUOjOr
534644382847488000,1416304128740,God i need something special this Christmas.
534644386517106688,1416304129615,really really really excited for christmas shopping
534644387331178496,1416304129809,I'm entering to win my Christmas presents with @melandjake99  https:\/\/t.co\/rO2to8rZzN
534644390874996736,1416304130654,@ruthyygraceey excited na ako sa christmas break😁😁 hahaha kakapasukan palang eh. Lol hahaha
534644396382507008,1416304131967,RT @MetDidsbury: Our #Christmas decs are going up this week in prep for the big C &amp, all our #xmas parties #littlebitexcited #didsbury http:\u2026
534644397216763904,1416304132166,There will be a stall of children's second hand dressing up outfits at the Christmas Fair on Friday December... http:\/\/t.co\/JY1j8BBxnM
534644401503748096,1416304133188,Who's suiting up this #Christmas?
534644405546655744,1416304134152,RT @dannyxkwon: can't wait for Christmas break 🙌
534644410378493952,1416304135304,Homemade Christmas Gifts   http:\/\/t.co\/vOWDEIP7dP  #fashion
534644414959071232,1416304136396,RT @KellyAlison4: Christmas in the city never looked so good AFTrendspotters http:\/\/t.co\/U9M9L6hJRE #sponsored
534644424748584961,1416304138730,Hot Kristen Bell's New Song \Text Me Merry Christmas\ Will Be Your Holiday Anthem http:\/\/t.co\/x6crJyC7W1 #Asian #pussy #porn #sex
534644427596107776,1416304139409,i love christmas so much it makes me so happy!!!!!
534644432545800192,1416304140589,#Water charges delayed til after Christmas - Irish Times http:\/\/t.co\/UXixCiE5MD
534644435922214912,1416304141394,RT @BombsAwayCos: GIVEAWAY!!\nRT &amp, FOLLOW @BombsAwayCos TO WIN - Christmas Tree Candle Christmas Joy Soap &amp, Christmas Spice Bath Bomb! http\u2026
534644438337716224,1416304141970,Home this Christmas #MTVStars Justin Bieber
534644442532438017,1416304142970,Have you been to The Christmas Market in St. Stephen Green?  It opens daily from 12 to 8 pm.... http:\/\/t.co\/PfOf2D0prW
534644446915477504,1416304144015,Countdown to Christmas todays gift idea is Perfect for a special someone that deserves a treat A Luxury Spa day... http:\/\/t.co\/Hsat2uZCMt
534644447972429824,1416304144267,RT @LibraryPKC: A K Bell Library Family Christmas Fun: Saturday 20 December A K Bell Library Perth http:\/\/t.co\/OzfYyemePA
534644451348471810,1416304145072,Planning your Christmas party??  Check out the Park Inn packages http:\/\/t.co\/ZaTXxOr8fl
534644454519746560,1416304145828,RT @Thomasnguyen_: just downloaded justin biebers christmas album doe
534644457547636736,1416304146550,F&amp,D Scene changesI.A.T.S.E. 212 company at work blden 40 foot Christmas tree at the core.There's power in a union! http:\/\/t.co\/iybkwz5M2O
534644460450488321,1416304147242,RT @nycjim: Band Aid\u2019s latest \Do They Know It\u2019s Christmas?\u201D single raises £1 million for #Ebola within five minutes. http:\/\/t.co\/cPgBm3XEOv
534644464636428288,1416304148240,RT @Blackburn_BID: X factor twins Jedward will be switching on Blackburn's Christmas lights this Thursday. - http:\/\/t.co\/hb5TeeKTOx
534644466511253504,1416304148687,Thinking of visiting Hastings this Christmas? Save the date! http:\/\/t.co\/dOrKFMWHIf
534644471611133952,1416304149903,Band Aid 30 - Do They Know It's Christmas? (2014)\n#Ebola\n http:\/\/t.co\/DtRKzCtCwW via @YouTube
534644477173178368,1416304151229,http:\/\/t.co\/mbB81GVvQ8 Kristen Bell's New Song \Text Me Merry Christmas\ Will Be Your Holiday Anthem #pussy #porn #sex
534644482386694144,1416304152472,RT @Crafts_Victoria: My second design so far for Christmas cards using zentangle patterns. http:\/\/t.co\/uur1qUy9M8
534644484781256704,1416304153043,RT @tumbIerposts: 11 days till Thanksgiving. 🍗🍖👪\n\n38 days till Christmas. 🎅🎄🎁\n\n45 days till New Years. 🎉🎊
534644488028053504,1416304153817,RT @NaaBabyAyeley: \@sharod_bob: Hv i eva disappointed u b4? RT @NaaBabyAyeley: I can't wait for Forest Hills Drive. that will be my Christ\u2026
534644493383790594,1416304155094,Ang simple ng christmas tree ah? Hihintayin ko na lang uploaded pics mamaya. Sana mas gumanda talaga pag naglights na :)))
534644498216017920,1416304156246,RT @loz09: I want to get in the #festive mood and #win a copy of the Q Pootle 5 #Christmas #DVD with @MummyFever you can too http:\/\/t.co\/2S\u2026
534644501990494209,1416304157146,RT @ABCFpll: This girl loves Christmas! How beautiful is  @shaymitch !?🎄🎅❄️ #PLLChristmAs http:\/\/t.co\/KoWTgYvTpc
534644509297356800,1416304158888,Really looking forward to Christmas 🎄🎅
534644512749289472,1416304159711,Hot Kristen Bell's New Song \Text Me Merry Christmas\ Will Be Your Holiday Anthem http:\/\/t.co\/DSqQp1ErzP #Asian #pussy #porn #sex
534644519187136512,1416304161246,RT @OneMoreJoke: *puts selfie on top of Christmas tree because i am the star*
534644526422712320,1416304162971,RT @stratfordscal: The Christmas Song (Chestnuts Roasting on an open Fire) #MTVStars Justin Bieber
